BIOM9332|5262985|Xiao, Yuhan Elizabeth Emma                        |3789/2|COMPA1 FINSA1|066.060|23T2|19990731|F
COMP9313|5265253|Liu, Olivia                                       |3707/1|COMPA1|032.347|23T2|19990221|F
DPGE1002|5204816|Wang, Jessica Vivian Elizabeth                    |8543|COMPA1|047.032|23T2|20000517|F
COMP9444|5290630|Peng Ayush, Tianyu Anthony Justin Yan             |3764/1|COMPQS|069.605|23T2|19991104|M
COMP9311|5214409|Lee, Daniel Owen                                  |3767/1|AEROAH COMPA1|074.582|23T2|19990317|M
DPBS1190|5209257|Chung, Brian                                      |3707/4|SENGD1|072.235|23T2|20050405|M
COMP9414|5215081|Wu, Patrick Felix                                 |3778/1|COMPSS|046.190|23T2|19880920|M
DPDE1005|5290322|Ma, Oscar                                         |3784/1|ELECAH|056.288|23T2|20020821|M
COMP3511|5201699|Wu, Haoyu                                         |7002/1|COMPER|059.099|23T2|20000614|M
COMP2041|5232788|Feng, Julia Karen                                 |3784/2|COMPAS|085.250|23T2|20020322|F
COMP9312|5298684|Zhao, Jack Aidan                                  |3707/2|COMPSS|038.051|23T2|20020612|M
DPST1013|5288559|Ma, Steven                                        |7002/1|COMPAS COMPSS|068.300|23T2|20010315|M
COMP1521|5226082|Pham, Jenny Karen                                 |3674/3|AEROAH|060.768|23T2|20021225|F
DPGE1003|5292573|Shen, Tony                                        |3767/1|ACTLD1 COMPA1|087.179|23T2|20030731|M
COMP3511|5291305|Huang, Yu                                         |3781/2|AEROAH COMPI1|045.202|23T2|20021030|F
COMP2041|5281674|Song, Feng                                        |3674/2|SENGAH|031.639|23T2|20021014|M
COMP9024|5285867|Huynh, Tiffany Elizabeth Elizabeth                |3785/1|COMPA1 FINSA1|052.531|23T2|20050211|F
COMP9414|5232831|Wu, Harrison Md Tianyu                            |3785/5|MECHAH|075.523|23T2|20050110|M
COMP9417|5259797|Wang, Angela Yu Jiayu                             |8543|COMPA1|087.290|23T2|19970815|F
COMP9044|5236325|Zhang, Jason Adam Yan                             |8543|COMPA1|095.319|23T2|19961027|M
COMP2511|5217315|Hong, Daniel Tim Andrew                           |7543|COMPA1|090.620|23T2|20050114|M
DPGE1003|5228888|Ng, Tristan                                       |3789/4|BINFB1|066.270|23T2|19980913|M
COMP3151|5227842|Dong, Yuxin Zixuan Zixuan                         |3768/1|BINFB1|080.453|23T2|19980709|F
COMP2521|5226592|Yang, Sarah Catherine Nicole Joyce                |3778/1|COMPA1|043.434|23T2|19931008|F
COMP9417|5213589|Liu, Grace Yuhan Cindy                            |8543|COMPA1|040.852|23T2|19991001|F
COMP9020|5232038|Song, Jake                                        |3784/2|MTRND1|054.431|23T2|20020315|M
COMP6452|5228690|Gao, Chloe Karen                                  |3778/2|COMPA1|009.025|23T2|19970721|F
COMP1521|5223564|Yang, Alex                                        |8543|COMPA1|053.501|23T2|20040504|M
COMP1531|5294275|Shen, Sarah Xinyue Charlotte Natalie              |3785/2|AEROAH|027.769|23T2|19941127|F
COMP2521|5278072|Yin Arnav, Gary Jimmy                             |7006/1|DPENO1|065.218|23T2|20030706|M
COMP9024|5247338|Liu, Andrew Oscar David                           |8543|COMPA1|093.790|23T2|19990702|M
COMP1531|5279958|Han Jiayu, Tiffany Vivian Cindy                   |3785/2|COMPCS|097.100|23T2|20010531|F
DPBS1150|5241151|Pan, Aditi                                        |5372|COMPA1 MICRE1|063.222|23T2|20011228|F
DPST1091|5217529|Zhang Joyce, Sophia                               |8543|COMPA1|097.192|23T2|19960921|F
COMP9311|5273394|Gao Xin, Elizabeth Jenny                          |3783/3|BIOTB1 SENGAH|038.982|23T2|20030225|F
DPBS1140|5273047|Fan, Anna Yan Alice Yan                           |3789/1|COMPAS|060.535|23T2|20040328|F
COMP9417|5260238|Yang, Andy                                        |3707/1|COMPA1|043.024|23T2|19961008|M
COMP1531|5217375|Zhang, Jonathan Mark                              |7005/1|COMPBH|071.953|23T2|20040404|M
COMP1521|5286321|Le, Michelle Amy Yan Jasmine                      |6115/1|COMPBS|080.897|23T2|20011024|F
COMP3331|5279945|Ng Lisa, Amanda Kelly Xinyi Nicole                |3785/5|COMPER|065.410|23T2|19871111|F
COMP3121|5290202|Li, James Yue Raymond                             |8543|COMPA1|053.463|23T2|19970923|M
COMP1511|5205399|Yang, Joseph                                      |8543|UNDL-U|072.890|23T2|20050608|M
DPST1092|5217398|Wan, Joshua Matthew Tsz William                   |3768/2|COMPAH|079.871|23T2|20020613|M
COMP3141|5206461|Zhao, David Yuan Yuhao                            |3707/1|COMPCS|094.642|23T2|19970620|M
COMP1511|5298759|Qi Joseph, Antonio Edwin                          |8161/1|ENGGA1|078.819|23T2|20040408|M
COMP2511|5232609|Cheung, Kenneth Mark Brandon Aiden                |3789/4|SENGD1|067.136|23T2|20040319|M
DPGE1002|5290594|Li, Nicholas                                      |8543|COMPA1|028.316|23T2|20070118|M
DPST1092|5208376|Lim Anthony, Sam Felix Nikhil                     |3785/5|COMPDS|072.896|23T2|19960703|M
COMP9101|5293916|Fan, Jeremy Hugo Brandon                          |3768/2|DPBSA1|054.804|23T2|20021109|M
COMP9319|5213434|Peng, Jasmine Yi Zixuan Amanda                    |3782/2|DPHUC1|029.540|23T2|19980516|F
COMP2511|5241371|Chen Nathaniel, Andrew Jiacheng Chun              |8543|COMPA1|042.744|23T2|20040102|M
COMP9313|5232057|Jiang, Katherine Yan                              |3707/3|COMPAS|031.818|23T2|20030824|F
COMP9417|5277394|Zhang, Ryan Jayden Ruiqi                          |8543|COMPA1|064.962|23T2|20010222|M
COMP3511|5294091|Lim, Kenneth Jimmy Leo                            |3785/3|MTRNAH|041.123|23T2|20000819|M
COMP1521|5221760|Tang, Edward                                      |3778/3|ELECAH|077.461|23T2|20020921|M
COMP1511|5208287|Li, William                                       |8543|COMPA1|036.921|23T2|20050310|M
COMP3331|5222105|Tran, Nicholas Steven                             |7003/1|COMPA1|093.539|23T2|19851203|M
COMP3331|5242832|Kim Zixuan, Xinyi Amanda Jennifer                 |3778/2|COMPA1|070.242|23T2|20020105|F
COMP3121|5205087|Liu, Eric                                         |3707/1|COMPA1|000.000|23T2|20021116|M
DPBS1180|5253749|Liu, Eric Derek                                   |3778/2|COMPA1|060.472|23T2|20020212|M
COMP1521|5263450|Wang, Yan Xiang Ze Joseph Yuhao                   |3674/1|COMPZ1|062.373|23T2|20040214|M
COMP1511|5263635|Yu, Jayden Zachary Ahmed Steven                   |3707/1|COMPAS|022.915|23T2|19980314|M
COMP9444|5293290|Kim, Jessica Joyce Jiayu                          |3778/2|SENGAH|042.418|23T2|19960201|F
COMP1531|5294015|Hu, Katherine Yu Vanessa Natalie                  |3707/1|COMPAS|023.030|23T2|19880812|F
COMP4952|5207255|Wang, Andrew Jian Stephen                         |8543|COMPA1|072.360|23T2|20020115|M
BIOM1010|5245298|Lu, Andrew Jiawei                                 |3784/1|MTRNAH|042.124|23T2|19990809|M
COMP1531|5242699|Zheng Adam, Kai Vincent                           |3707/3|SENGAH|079.701|23T2|19990928|M
DPHU1001|5265501|Yeh, Alex Eugene Timothy                          |3674/1|COMPA1 ECONJ1|070.359|23T2|19950624|M
COMP9414|5287889|Wu, Kevin                                         |8543|DPBSA1|069.549|23T2|20040711|M
COMP1511|5281410|Zhang, Joshua Alex                                |8543|COMPA1|052.315|23T2|20020722|M
COMP1521|5232127|Zhang, Jason Eugene                               |8543|COMPA1|058.532|23T2|20001228|M
COMP9491|5284372|Ngo, Zachary Minh Will                            |3674/3|COMPA1 ELECAH|041.569|23T2|20020807|M
DPGE1001|5208495|Zhang, Anna Olivia Amanda                         |8543|COMPA1|067.746|23T2|20021105|F
COMP9020|5269372|Xu Jasmine, Olivia Yuhan                          |3778/1|COMPCS|055.541|23T2|20010908|F
COMP6733|5212096|Liu, Anthony                                      |3707/1|COMPCS|069.526|23T2|20020226|M
DPHU1007|5209037|Chen, Jason Hao Mark Nicholas                     |8543|COMPA1|078.620|23T2|19881103|M
COMP4962|5201618|Bai Tao, Xiang Luke Sean                          |3768/5|ELECAH|062.072|23T2|19791002|M
DPGE1003|5230551|Li, Jessica Lucy                                  |8543|COMPA1|061.091|23T2|20040715|F
DPGE1002|5240982|Xiao Tiffany, Emily                               |3673/3|COMPI1 ELECAH|043.846|23T2|19620722|F
COMP2521|5239780|Ma, Eric Will                                     |3785/3|UNDL-U|062.665|23T2|20010703|M
COMP3121|5255233|Xiong James, Raymond Liam                         |3673/3|DPENX1|031.025|23T2|20001129|M
COMP9444|5293122|Hu, John                                          |7004/1|DPBSA1|049.759|23T2|19990430|M
COMP3121|5238748|Gao, William Eugene Xin                           |3778/2|COMPER|061.353|23T2|20020305|M
COMP1511|5217154|Tran, Gabriel Daniel                              |3707/2|COMPSS|061.798|23T2|20000315|M
DPGE1002|5230632|Tang, Muhammad Jiahao                             |8959|UNDL-U|059.896|23T2|20000803|M
COMP9417|5257343|Yang, Chloe Vivian                                |3707/1|COMPAH|075.023|23T2|19990719|F
DPBS1170|5220469|Tang, Tara Xinyue Sophie                          |3674/2|MECHAH|047.798|23T2|20020322|F
COMP9313|5262145|Yang, William Gary Dylan Han                      |8543|COMPCS|046.289|23T2|19920321|M
COMP3331|5215434|Lai, Justin Brendan Kenneth                       |7003/1|COMPI1 MTRNAH|026.498|23T2|20010221|M
DPST1021|5237646|Chaudhary, Adam                                   |7004/1|ELECBS|052.352|23T2|19950723|M
COMP9444|5234860|Yang, Muhammad Sam Brian Brandon                  |3707/1|COMPA1|033.929|23T2|19851007|M
COMP3153|5228875|Jin, Andy Chen Isaac                              |4076/1|COMPA1 MTRNAH|038.682|23T2|20040216|M
COMP4962|5284109|Shen, Jerry                                       |3781/1|COMPER|073.449|23T2|20040114|M
COMP9511|5204786|Lam, Max Rohan                                    |3785/2|COMPBH|058.160|23T2|19991127|M
COMP9444|5289690|Xie, Steven Muhammad Eric                         |8543|SENGAH|018.517|23T2|19981216|M
COMP6721|5259504|Xie, Patrick Raymond                              |8338|DPBSA1|049.922|23T2|19970412|M
DPBS1120|5226092|Kim, Paul Jiahao                                  |3789/1|CVENAH|083.173|23T2|19970212|M
COMP2041|5240654|Lin, Chris Oliver Gordon                          |3784/1|UNDL-U|023.097|23T2|20010923|M
COMP9312|5285666|Wu, Jonathan Felix Liam Gabriel                   |3707/1|COMPA1|073.868|23T2|20020321|M
DPST1021|5213516|Shi, Edward                                       |3778/2|UNDL-U|089.009|23T2|19960113|M
COMP1531|5288473|Hou, Minh Omar                                    |3785/3|BIOMDS|092.930|23T2|19921012|M
COMP1521|5202505|Li, Jessica Amanda                                |8543|COMPA1|032.627|23T2|20001015|F
COMP9444|5268932|Chan, Victor Steven Austin Terry                  |7005/1|SENGAH|036.464|23T2|19980813|M
DPST1071|5212876|Yang Alexander, Matthew                           |3778/2|COMPAS|059.461|23T2|19961215|M
COMP3141|5259647|Hong, Ruiqi Nikhil                                |7005/1|COMPA1|029.079|23T2|20030209|M
COMP4601|5235905|Wang, Angela Karen Lucy                           |3707/4|SENGAH|064.306|23T2|19980609|F
DPST1052|5225419|Phan Geoffrey, Henry                              |3673/2|CODEA1|059.279|23T2|19960814|M
COMP9101|5253503|Yang, Nicholas Ivan Pranav Felix Nikhil           |3707/1|COMPA1|064.986|23T2|20020318|M
COMP9311|5264591|Han, Muhammad Sean Antonio Justin Aiden Cameron   |3785/3|COMPER|026.659|23T2|20050205|M
BIOM9332|5297093|Qin, Nikhil Omar                                  |6115/1|BIOMAS|032.082|23T2|19950803|M
COMP3331|5282118|Pham Patrick Ahmad, Xingyu                        |3778/1|COMPAS|074.627|23T2|20031028|M
DPBS1100|5215896|Yang, Jasmine Anna                                |3785/1|UNDL-U|043.869|23T2|20050726|F
COMP2041|5243257|Zhu Julia, Emma Jasmine                           |3778/1|SENGAH|079.539|23T2|19970708|F
DPST1022|5252648|Liu Nicole Lara Xinyi, Chloe                      |8543|COMPA1|082.266|23T2|19850915|F
COMP2041|5229993|Sun, Yan Tiffany                                  |3785/3|BIOTB1|056.502|23T2|20041014|F
COMP9154|5221061|Liu, Andrew Andy                                  |8543|COMPA1|097.534|23T2|19840911|M
BIOM9332|5291572|Li, Olivia Jasmine                                |8543|COMPA1|056.201|23T2|19950505|F
COMP6445|5277236|Chen, Charlotte                                   |3778/2|COMPA1|063.647|23T2|20050812|F
DPST1051|5203344|Xie, Angela Vivian                                |6001|MATHNT|098.749|23T2|20001030|F
DPST1013|5213000|Huang, Liam Marcus Tom Jiacheng                   |7004/1|COMPAS|055.800|23T2|20001126|M
COMP1511|5268756|Liu, Emma Sophia                                  |8543|COMPA1|080.794|23T2|20000907|F
COMP1511|5225343|Zhang, Anna                                       |8543|COMPA1|034.502|23T2|20030416|F
COMP1521|5274969|Xu Ahmed, Jeremy Tristan Xin                      |3778/1|COMPA1|052.681|23T2|20040330|M
COMP3121|5238759|Han, Brandon                                      |3674/3|DPSTN1|064.552|23T2|20030216|M
COMP3141|5216826|Li, Anna Xin Natalie                              |8543|COMPA1|049.315|23T2|20001117|F
COMP1521|5260718|Zhu, Rohan Christian Vincent                      |3707/4|DPBSA1|075.557|23T2|19991126|M
DPHU1007|5247752|Han Yi, Steve Jiahao                              |3779/3|COMPA1 MATHU1|095.656|23T2|19940522|M
COMP6445|5287805|Chen, Andrew Anish                                |3778/2|COMPA1|000.000|23T2|20030916|M
DPGE1001|5288290|Chen, James Yuan Kai                              |3707/1|COMPAS|042.469|23T2|20041216|M
DPBS1180|5204248|Tan Angus, Andre Oscar Md                         |3778/1|SENGAH|036.699|23T2|19981217|M
COMP1531|5221323|Li, Nicole Jennifer                               |8543|COMPA1|084.551|23T2|19990125|F
BIOM9420|5223152|Zheng Arjun, Laurence                             |3674/2|COMPA1 MECHAH|076.621|23T2|20001130|M
DPGE1002|5284046|Leung Katherine, Julia Nicole Katherine           |3778/2|COMPA1 FINSA1|072.104|23T2|20020701|F
COMP9414|5294266|Li Jackson, Aryan                                 |7004/1|SENGAH|040.844|23T2|20020629|M
COMP2041|5251544|Wang, Daniel Daniel Richard                       |8543|COMPA1|050.497|23T2|20031225|M
DPST1092|5212104|Chen, Michael Jared                               |8543|COMPA1|051.455|23T2|19960118|M
COMP1511|5228874|Lee, Amy Elizabeth                                |7004/1|COMPCS|034.327|23T2|20000730|F
DPBS1140|5243404|Cheng, Nathan Aiden                               |3785/1|COMPAS|021.525|23T2|19980125|M
COMP2041|5239818|Zhao, Jonathan Oscar                              |8543|SENGAH|032.210|23T2|19980529|M
COMP9044|5262004|Yan, Catherine                                    |2912|DPENS1|020.973|23T2|20021222|F
COMP3331|5281761|Zhou, Brian George Anthony                        |3778/1|COMPCS|080.687|23T2|19990524|M
COMP2511|5268856|Huang, Brian                                      |7004/1|COMPA1|085.539|23T2|20010114|M
COMP1521|5252280|Lam, Jason Chen                                   |3778/3|COMPA1|032.502|23T2|19940714|M
DPST1014|5222482|Chen, Henry Chao                                  |3707/1|COMPCS|026.503|23T2|20030502|M
COMP2511|5227689|Liu, Matthew Arjun Jared Jacob                    |8543|COMPA1|078.467|23T2|20000927|M
DPBS1150|5206056|Huynh, Omar                                       |3785/5|COMPAS COMPSS|093.707|23T2|19991203|M
COMP9444|5266147|Gao, Jake Bohan                                   |8543|BIOMAR|027.217|23T2|20050425|M
COMP1531|5215436|Phan, Josh Jerry                                  |3707/1|COMPA1|044.543|23T2|20030106|M
COMP9900|5287075|Zhu, Chun                                         |3784/2|DPBSA1|090.377|23T2|20001217|M
COMP1521|5283519|Xu, William Leon Liam                             |3778/3|COMPCS|025.650|23T2|19920310|M
COMP1521|5289064|Liu, Ethan                                        |8543|COMPA1|029.606|23T2|20050322|M
DPBS1100|5292265|Chen Sebastian, Anthony Xin                       |8543|COMPA1|072.834|23T2|20021114|M
COMP9024|5269887|Guo Lisa, Amanda Alice                            |7004/1|COMPBH|070.758|23T2|19730113|F
COMP2041|5292203|Singh, Benjamin Terry                             |3778/3|COMPA1|003.332|23T2|19971221|M
COMP2511|5251314|Shen, Daniel Ali Nicholas Oscar                   |7004/1|MTRNAH|043.940|23T2|19970428|M
COMP9020|5228099|Jiang, Jennifer                                   |3778/2|CEICAH|046.498|23T2|19990220|F
COMP9024|5228690|Gao, Chloe Karen                                  |3778/2|COMPA1|009.025|23T2|19970721|F
COMP1531|5257081|Tang, James Rahul                                 |3785/1|COMPSS|045.190|23T2|19960730|M
DPHU1002|5238552|Wang, Grace                                       |8543|COMPA1|019.216|23T2|20010520|F
COMP9414|5271274|Nguyen, Simon Edwin Jun                           |3707/4|DPHUC1|047.159|23T2|20020729|M
COMP2041|5203346|Zhang Zixuan, Jessica Rachel Katherine            |8543|COMPA1|023.275|23T2|19861015|F
DPGE1002|5285770|Zhu, Amanda Tiffany                               |3778/1|COMPCS|056.200|23T2|20020506|F
COMP1531|5216772|Wang Joseph, Daniel                               |8543|COMPA1|075.422|23T2|20020514|M
COMP2521|5274094|Lin, Jimmy Christian Chris Chao                   |3707/1|SENGAH|067.920|23T2|19870217|M
COMP9024|5275490|Wong, .                                           |8338|SENGAH|067.841|23T2|19970416|M
COMP2521|5205792|Lam, Anish Ran Ricky                              |3781/3|BIOTB1 COMPI1|084.069|23T2|20040814|M
COMP3900|5228579|Shi, Ahmad Ze Daniel Lachlan                      |3778/2|MTRNAH|061.647|23T2|19981114|M
COMP9992|5215629|Tan, Elizabeth Tiffany                            |3707/2|SENGAH|084.536|23T2|19981031|F
COMP3900|5271765|Nguyen, David Haoran Jin                          |3778/1|COMPA1|035.286|23T2|19980926|M
COMP1531|5282848|Li, Daniel Yan Alan                               |3778/2|COMPA1|045.235|23T2|19900204|M
DPGE1002|5260129|Huynh, Karen                                      |3785/3|ELECAH|073.287|23T2|20000512|F
COMP2511|5267512|Shen, Jack Xinyu                                  |8543|ELECAH|074.824|23T2|20041126|M
COMP3900|5244458|Wong Amanda, Katherine Aditi Nicole               |3707/4|DPHUB1|045.772|23T2|19991208|F
DPGE1003|5262474|Wang, Ethan Caleb Gordon                          |8543|COMPA1|040.186|23T2|20010725|M
COMP2521|5226859|Lu, Richard                                       |7004/1|COMPSS|054.269|23T2|20010126|M
COMP2511|5276036|Zhang, Kelly Yan Amanda Catherine                 |8543|COMPA1|064.279|23T2|20000907|F
COMP9044|5298298|Tao, Matthew                                      |1650|ACTLE1|000.000|23T2|20010331|M
COMP2041|5204955|Zhang, Sophie Jessica Emma                        |3778/2|COMPA1|027.973|23T2|20021030|F
COMP9417|5202650|Ren Alex, Brendan                                 |3778/3|ENGGAH|040.015|23T2|20030611|M
COMP1511|5202024|Shao, Calvin Kai Jimmy                            |3784/1|COMPA1 LAWSA1|065.141|23T2|20030127|M
COMP9311|5216674|Zhang Leo, Joshua                                 |8543|COMPA1|055.173|23T2|20031119|M
COMP2041|5242233|Wang Sebastian, James Ray John                    |8543|COMPA1|087.123|23T2|19931206|M
COMP9101|5208383|Li Rahul, Patrick                                 |8543|COMPA1|061.876|23T2|19910715|M
DPST1014|5213156|Liu, Jared Dylan                                  |7543|UNDL-U|066.025|23T2|19941121|M
DPST1031|5288792|Cao, Hugo Wei                                     |3782/2|COMPZ1|040.928|23T2|20040617|M
COMP1511|5227639|Wong, Steven Anthony Ryan Yue                     |3707/3|COMPCS|059.666|23T2|19970219|M
COMP2041|5216826|Li, Anna Xin Natalie                              |8543|COMPA1|049.315|23T2|20001117|F
DPBS1140|5255415|Wang Brian, Michael Lucas Christopher Justin      |8543|COMPA1|099.464|23T2|19960527|M
COMP9312|5274172|Zhao, Vivian Tara                                 |4515/1|DPHUC1|095.072|23T2|20050319|F
COMP9311|5258968|Hong, Jason Tristan Zhou                          |3764/1|COMPBH|036.015|23T2|20010706|M
COMP9313|5291757|Wang, Sophia Tina Jasmine                         |3707/1|COMPA1|050.663|23T2|20040718|F
COMP1511|5221611|Hong Joyce, Jenny Jenny Jasmine                   |3768/1|MECHAH|052.504|23T2|20030918|F
COMP9417|5247480|Joshi, Angus Mark                                 |7003/1|DPBSA1|010.993|23T2|19990925|M
COMP2041|5207548|Tan Vanessa, Karen Jenny Xin                      |3764/1|COMPAS COMPSS|011.842|23T2|19980901|F
COMP1521|5236561|Xue, Andy Yi                                      |1650|DPBSA1|082.782|23T2|19991018|M
COMP1511|5277202|Wang, Nicholas                                    |8543|COMPA1|079.535|23T2|19951206|M
COMP2511|5284074|Do, Jordan Callum Angus Andy                      |3707/3|COMPAS|022.336|23T2|20010814|M
COMP9417|5271033|Liu Xinyi, Nicole Amanda                          |8543|COMPA1|028.624|23T2|19980423|F
BIOM9420|5247474|Zhang, Justin Tommy                               |3707/1|COMPA1|067.060|23T2|19920919|M
COMP9312|5276435|Liu, Grace Joyce                                  |8543|COMPA1|061.354|23T2|19620722|F
COMP6733|5294298|Li, Justin Ray                                    |8543|COMPA1|019.409|23T2|20011211|M
DPST1072|5269756|Ding Angus, Zheng Ayush                           |3674/2|MTRNAH|035.619|23T2|19980522|M
COMP1511|5214492|Wang, Anna                                        |8543|COMPA1|064.391|23T2|20010108|F
COMP9414|5288254|Huang Geoffrey, Tom Dylan Hao                     |3778/1|COMPCS|081.514|23T2|20020916|M
COMP9517|5296408|Chen, Rachel Annie Katherine                      |8543|COMPA1|041.653|23T2|20030618|F
COMP3121|5288278|Ding, Tong Muhammad Tao                           |1650|DPSTH1|058.797|23T2|20000914|M
COMP6721|5267619|He Yiming, Joshua Yifan Jiawei                    |1650|COMPA1|063.956|23T2|19791123|M
COMP9101|5230548|Yuan, Geoffrey Pranav Jia                         |3962/1|COMMJ1|050.902|23T2|20040505|M
COMP2511|5227680|Qian, Nathaniel Marcus                            |8959|MTRNES|036.884|23T2|19990124|M
COMP3121|5295688|Duan, Mohammad William                            |3674/2|DPHUC1|074.554|23T2|19910130|M
DPGE1002|5217690|Chan Christopher, Joseph Evan Rohan               |7004/1|COMPA1|058.573|23T2|19940813|M
COMP4952|5207248|Tang, Benjamin Sean                               |3959/3|SENGAH|058.789|23T2|20040307|M
COMP1511|5291384|Yang, Angela Victoria Yu                          |3707/1|SENGAH|069.601|23T2|20021024|F
DPGE1001|5213725|Chen Michelle, Amy Xinyi Alicia                   |8543|COMPA1|047.937|23T2|19950310|F
DPST1091|5267877|Feng, Katherine                                   |3707/4|DPBSA1|083.408|23T2|20001003|F
COMP9444|5203468|Lin, Nathan Laurence                              |8338|COMMJ1 COMPA1|084.765|23T2|20040313|M
COMP2521|5216227|Liu, Ryan Tim Austin                              |8543|COMPA1|063.089|23T2|20011007|M
DPGE1003|5298910|Zhang, Daniel                                     |3707/1|COMPCS|051.894|23T2|20010809|M
COMP4952|5247688|Liu, Kelly Tiffany Tiffany                        |8543|COMPA1|090.682|23T2|19931210|F
COMP9024|5267952|Luong, Tony Ahmad Ray                             |3707/3|DPSTA1|044.682|23T2|20020821|M
COMP9311|5219177|Lau Vanessa, Victoria                             |3762/1|DPSTE1|060.199|23T2|19990910|F
COMP9311|5238538|Cheng, Hannah Xin Grace                           |3707/1|COMPAS|077.043|23T2|20021207|F
DPDE1003|5252128|Cheung, Marcus Andrew Jayden                      |1650|COMPAS|058.896|23T2|20030901|M
COMP1521|5213079|Wang, Aaron Haoran                                |3781/3|COMPJ1|041.925|23T2|19950714|M
COMP9417|5290187|Fan Calvin, Chao                                  |3784/2|CEICAH|046.712|23T2|20010531|M
COMP3141|5281202|Sharma, Joshua Varun                              |7003/1|COMPA1 UNDL-U|027.487|23T2|19971126|M
DPBS1190|5293507|Singh, Patrick Michael                            |8543|COMPA1|049.606|23T2|19891023|M
COMP1521|5258982|Liu, Richard                                      |3778/1|SENGAH|052.669|23T2|20011102|M
GSOE9220|5240506|Nguyen, Cindy                                     |8543|COMPA1|040.392|23T2|19930306|F
COMP9414|5230713|Nguyen, Anthony                                   |7004/1|SENGAH|041.936|23T2|19960203|M
DPHU1006|5259936|Shao, Haoyu                                       |7005/1|COMPAH|047.735|23T2|20011130|M
COMP9414|5246023|Yan, Edward Ali Adam Yifan                        |3785/2|COMPAS|068.427|23T2|19800106|M
COMP1511|5261825|Huang, Kevin Nathaniel                            |3778/3|COMPA1|091.018|23T2|20030406|M
DPST1013|5260185|Singh, David Richard Hugo                         |3502/3|BIOMBS|065.068|23T2|20041229|M
DPST1051|5271952|Deng, Josh                                        |3053/2|MATHJ1|057.461|23T2|19920819|M
COMP9417|5249974|Phan, Lucas Simon                                 |3784/3|COMPI1 MTRNAH|040.150|23T2|20030920|M
ENGG1811|5270085|Tang, Hao Adrian                                  |7004/1|UNDL-U|074.394|23T2|19900204|M
COMP1511|5289996|Wu, Eric Jacky                                    |3778/1|COMPA1|084.053|23T2|19901203|M
COMP1531|5258044|Dong, Arnav Feng Zachary Jin                      |3768/5|ENGGAH|078.389|23T2|19971208|M
COMP9020|5226723|Zhou Jay, William Louis                           |3707/1|SENGAH|061.443|23T2|20040314|M
COMP9417|5235414|Huang, Kevin Lachlan Bill                         |3778/3|COMPCS|023.966|23T2|20040221|M
COMP2041|5243506|Zheng, Jacky Louis                                |3784/1|COMPCS|068.986|23T2|19990311|M
COMP2521|5206082|Jones, Jay Jack                                   |7004/1|DPHUC1|037.223|23T2|20040823|M
COMP9417|5208381|Tran, Nathan Evan Danny                           |3778/1|UNDL-U|049.297|23T2|19991021|M
COMP3511|5270059|Phan, Anthony Chun                                |3961/1|DPENX1|072.647|23T2|20040530|M
COMP2521|5205257|Xu, Sarah                                         |8543|COMPCS|045.475|23T2|20000201|F
COMP2521|5267566|Liu, Daniel David                                 |3778/2|COMPA1|090.698|23T2|20031102|M
COMP9021|5205497|Wang Lara, Anna Sarah Jiayu                       |8543|COMPA1|076.708|23T2|19960816|F
COMP1521|5210440|Liao, David Luke                                  |8544|COMPA1 DARTC1|026.303|23T2|19870406|M
COMP2511|5276429|Wong, Raymond Hao Omar Joseph                     |3784/2|COMPA1|078.115|23T2|19820131|M
DPBS1150|5273286|Hu Chao, Dylan Jason                              |7004/1|SENGAH|074.954|23T2|20031003|M
DPHU1007|5270006|Tran Amanda, Lucy Zixuan                          |3781/1|DPHUA1|044.948|23T2|20040926|F
COMP9331|5288499|Cheng, Ray Lachlan                                |3673/1|COMPA1 ELECAH|000.000|23T2|20030112|M
COMP9517|5226361|Zhou, Ryan Kai                                    |3778/1|SENGAH|083.353|23T2|20030503|M
COMP3511|5288792|Cao, Hugo Wei                                     |3782/2|COMPZ1|040.928|23T2|20040617|M
COMP1911|5246049|He, Peter                                         |7004/1|SENGAH|087.590|23T2|19980816|M
COMP1511|5252671|Zhang, Anthony                                    |8543|COMPA1|027.692|23T2|19950115|M
COMP3900|5203539|Chen, Anthony                                     |3778/1|COMPA1|052.691|23T2|19990209|M
COMP1511|5261205|Zheng Samuel James, Mark John Mitchell            |3785/5|DPBSA1|062.507|23T2|19950328|M
COMP9101|5276544|Li, Justin                                        |8543|COMPA1|040.270|23T2|20040523|M
COMP1911|5212128|Nguyen, Ryan Lachlan Nathaniel Brendan            |3778/2|SENGAH|064.661|23T2|20020217|M
BIOM9001|5255792|Xiao, Samuel Jiacheng                             |3767/3|COMPZ1|077.115|23T2|19941221|M
COMP1521|5273682|Li, Hannah                                        |3778/2|COMPA1|015.937|23T2|20021024|F
COMP1511|5274172|Zhao, Vivian Tara                                 |4515/1|DPHUC1|095.072|23T2|20050319|F
COMP1521|5239455|Le, Brian Ethan                                   |3784/2|MTRNAH|081.637|23T2|19950915|M
COMP3511|5210799|Lu, Peter Danny                                   |3778/3|COMPAS|016.941|23T2|20010821|M
COMP9417|5289320|Kim, Samuel Yi Edwin Jiajun                       |3781/1|COMPSS|092.120|23T2|19880722|M
COMP3511|5228470|Wang, Michelle Emma Elizabeth                     |8543|COMPA1|076.838|23T2|19910221|F
COMP9417|5252884|Cheng, Omar                                       |3736/1|CVENAH|083.077|23T2|19970308|M
